HANDLE,ESTRUTURA,CBOS,FAIXA_ETARIA,ANO,MES,REGIME_ATENDIMENTO,QTDE_PAGA,VALOR_PAGO
1169,3.01.02.005,,PED,2025,7,AMBULATORIAL,1,186.06
1135,1.02.01.003,,PED,2025,7,AMBULATORIAL,2,163.19
1183,2.01.01.010,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,2,63.72
1197,3.01.02.005,,PED,2025,7,INTERNAÇÃO HOSPITALAR,5,80.62
1077,1.01.02.001,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,3,9.11
1161,3.01.02.005,,ADULTO,2025,7,DOMICILIAR,5,125.78
1153,1.02.01.003,,PED,2025,7,DOMICILIAR,1,146.1
1185,1.01.02.001,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,3,62.76
1062,1.01.02.001,,ADULTO,2025,7,AMBULATORIAL,3,96.13
1108,2.01.01.010,,PED,2025,7,DOMICILIAR,4,120.2
1166,2.01.01.010,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,5,55.22
1184,2.01.01.010,,ADULTO,2025,7,AMBULATORIAL,5,97.94
1084,3.01.02.005,,PED,2025,7,INTERNAÇÃO HOSPITALAR,3,162.18
1181,1.01.01.012,CARDIOLOGIA,PED,2025,7,INTERNAÇÃO HOSPITALAR,4,94.82
1045,1.01.02.001,,PED,2025,7,INTERNAÇÃO HOSPITALAR,1,134.17
1055,2.01.01.010,,PED,2025,7,INTERNAÇÃO HOSPITALAR,4,122.07
1036,2.01.01.010,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,5,41.52
1075,3.01.02.005,,PED,2025,7,INTERNAÇÃO HOSPITALAR,4,161.41
1146,1.01.01.012,REUMATOLOGIA,PED,2025,7,INTERNAÇÃO HOSPITALAR,2,132.5
1006,1.01.01.012,PSIQUIATRIA,ADULTO,2025,7,AMBULATORIAL,1,28.61
1025,1.02.01.003,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,4,73.08
1102,1.01.02.001,,PED,2025,7,AMBULATORIAL,3,50.3
1126,1.02.01.003,,PED,2025,7,AMBULATORIAL,3,154.55
1195,1.01.01.012,UROLOGIA,PED,2025,7,DOMICILIAR,1,46.02
1162,1.01.01.012,ENDOCRINOLOGIA,ADULTO,2025,7,AMBULATORIAL,3,74.48
1178,2.01.01.010,,ADULTO,2025,7,DOMICILIAR,2,72.18
1169,1.01.02.001,,PED,2025,7,INTERNAÇÃO HOSPITALAR,3,154.32
1151,2.01.01.010,,PED,2025,7,DOMICILIAR,2,52.68
1159,1.02.01.003,,ADULTO,2025,7,AMBULATORIAL,3,120.39
1119,1.01.02.001,,PED,2025,7,AMBULATORIAL,2,118.33
1168,1.01.02.001,,PED,2025,7,AMBULATORIAL,2,52.33
1119,1.02.01.003,,PED,2025,7,INTERNAÇÃO HOSPITALAR,4,198.63
1128,2.01.01.010,,ADULTO,2025,7,DOMICILIAR,2,38.09
1086,3.01.02.005,,PED,2025,7,DOMICILIAR,1,158.09
1053,1.01.01.012,CLÍNICA MÉDICA,PED,2025,7,INTERNAÇÃO HOSPITALAR,5,84.71
1001,2.01.01.010,,PED,2025,7,AMBULATORIAL,2,110.56
1131,1.01.01.012,GASTROENTEROLOGIA,PED,2025,7,AMBULATORIAL,5,60.59
1068,2.01.01.010,,PED,2025,7,INTERNAÇÃO HOSPITALAR,4,73.66
1155,2.01.01.010,,PED,2025,7,DOMICILIAR,2,129.04
1192,1.01.01.012,NEUROLOGIA,ADULTO,2025,7,AMBULATORIAL,3,10.46
1197,1.01.02.001,,PED,2025,7,DOMICILIAR,4,21.03
1189,1.01.01.012,GINECOLOGIA,ADULTO,2025,7,DOMICILIAR,2,102.77
1100,3.01.02.005,,PED,2025,7,INTERNAÇÃO HOSPITALAR,2,132.74
1115,2.01.01.010,,PED,2025,7,AMBULATORIAL,3,76.3
1187,1.01.01.012,NEUROLOGIA,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,1,88.18
1177,1.01.02.001,,PED,2025,7,DOMICILIAR,4,79.26
1069,2.01.01.010,,ADULTO,2025,7,AMBULATORIAL,4,155.47
1164,3.01.02.005,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,4,135.46
1172,1.01.02.001,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,4,154.58
1113,1.02.01.003,,PED,2025,7,INTERNAÇÃO HOSPITALAR,3,205.91
1066,1.01.02.001,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,3,159.51
1087,2.01.01.010,,PED,2025,7,AMBULATORIAL,1,126.88
1016,2.01.01.010,,ADULTO,2025,7,DOMICILIAR,2,97.53
1014,1.02.01.003,,ADULTO,2025,7,DOMICILIAR,3,81.11
1015,2.01.01.010,,PED,2025,7,INTERNAÇÃO HOSPITALAR,1,162.33
1129,1.01.01.012,CARDIOLOGIA,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,3,40.68
1196,1.01.02.001,,PED,2025,7,INTERNAÇÃO HOSPITALAR,2,69.01
1041,2.01.01.010,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,3,76.86
1149,3.01.02.005,,PED,2025,7,DOMICILIAR,4,87.31
1093,1.02.01.003,,ADULTO,2025,7,DOMICILIAR,1,106.11
1047,3.01.02.005,,PED,2025,7,INTERNAÇÃO HOSPITALAR,5,139.19
1181,3.01.02.005,,ADULTO,2025,7,DOMICILIAR,1,86.09
1013,1.01.02.001,,ADULTO,2025,7,AMBULATORIAL,1,108.57
1131,3.01.02.005,,ADULTO,2025,7,DOMICILIAR,3,125.96
1108,1.01.01.012,PEDIATRIA,ADULTO,2025,7,AMBULATORIAL,4,107.28
1074,1.01.01.012,OFTALMOLOGIA,PED,2025,7,DOMICILIAR,1,16.32
1178,1.01.02.001,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,3,132.41
1096,1.01.01.012,REUMATOLOGIA,PED,2025,7,DOMICILIAR,1,158.78
1122,2.01.01.010,,PED,2025,7,DOMICILIAR,5,81.86
1178,1.02.01.003,,PED,2025,7,AMBULATORIAL,5,87.64
1083,3.01.02.005,,PED,2025,7,INTERNAÇÃO HOSPITALAR,1,168.69
1050,1.01.01.012,GASTROENTEROLOGIA,ADULTO,2025,7,AMBULATORIAL,5,32.72
1200,1.01.02.001,,ADULTO,2025,7,AMBULATORIAL,3,156.63
1113,3.01.02.005,,PED,2025,7,AMBULATORIAL,3,85.77
1186,1.01.02.001,,PED,2025,7,INTERNAÇÃO HOSPITALAR,4,69.49
1106,3.01.02.005,,PED,2025,7,INTERNAÇÃO HOSPITALAR,4,205.44
1069,2.01.01.010,,PED,2025,7,INTERNAÇÃO HOSPITALAR,3,81.62
1039,3.01.02.005,,ADULTO,2025,7,AMBULATORIAL,1,147.72
1032,3.01.02.005,,PED,2025,7,INTERNAÇÃO HOSPITALAR,1,88.91
1139,2.01.01.010,,PED,2025,7,DOMICILIAR,3,100.65
1090,1.01.01.012,REUMATOLOGIA,PED,2025,7,INTERNAÇÃO HOSPITALAR,1,79.87
1003,1.01.01.012,CLÍNICA MÉDICA,PED,2025,7,DOMICILIAR,5,70.95
1126,1.02.01.003,,PED,2025,7,DOMICILIAR,4,130.29
1137,3.01.02.005,,PED,2025,7,DOMICILIAR,2,117.86
1099,1.02.01.003,,PED,2025,7,DOMICILIAR,2,133.24
1114,2.01.01.010,,PED,2025,7,INTERNAÇÃO HOSPITALAR,5,90.15
1105,1.01.02.001,,ADULTO,2025,7,DOMICILIAR,5,123.03
1178,2.01.01.010,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,1,87.29
1158,1.01.01.012,OFTALMOLOGIA,ADULTO,2025,7,AMBULATORIAL,2,72.51
1164,2.01.01.010,,ADULTO,2025,7,DOMICILIAR,3,105.9
1013,1.02.01.003,,ADULTO,2025,7,AMBULATORIAL,5,93.23
1163,1.01.01.012,ORTOPEDIA,PED,2025,7,AMBULATORIAL,4,141.26
1007,3.01.02.005,,PED,2025,7,INTERNAÇÃO HOSPITALAR,5,48.73
1070,1.02.01.003,,PED,2025,7,DOMICILIAR,2,129.77
1105,2.01.01.010,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,5,103.71
1149,1.01.01.012,UROLOGIA,ADULTO,2025,7,DOMICILIAR,3,-2.45
1125,1.01.02.001,,PED,2025,7,DOMICILIAR,3,116.55
1136,3.01.02.005,,PED,2025,7,INTERNAÇÃO HOSPITALAR,4,149.62
1077,3.01.02.005,,PED,2025,7,INTERNAÇÃO HOSPITALAR,3,70.76
1162,3.01.02.005,,PED,2025,7,DOMICILIAR,3,112.88
1186,3.01.02.005,,PED,2025,7,AMBULATORIAL,4,105.49
1047,1.02.01.003,,PED,2025,7,DOMICILIAR,4,160.97
1123,2.01.01.010,,PED,2025,7,AMBULATORIAL,4,91.35
1057,3.01.02.005,,PED,2025,7,INTERNAÇÃO HOSPITALAR,4,88.88
1114,1.02.01.003,,PED,2025,7,AMBULATORIAL,5,152.48
1145,3.01.02.005,,PED,2025,7,DOMICILIAR,3,130.76
1127,3.01.02.005,,ADULTO,2025,7,AMBULATORIAL,2,108.06
1200,1.01.01.012,PNEUMOLOGIA,ADULTO,2025,7,DOMICILIAR,5,91.09
1004,1.02.01.003,,PED,2025,7,DOMICILIAR,1,62.3
1141,1.02.01.003,,PED,2025,7,AMBULATORIAL,3,119.67
1187,3.01.02.005,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,2,85.52
1075,2.01.01.010,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,4,204.07
1027,1.01.02.001,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,2,104.78
1015,2.01.01.010,,PED,2025,7,AMBULATORIAL,2,196.27
1096,1.01.02.001,,PED,2025,7,INTERNAÇÃO HOSPITALAR,4,64.76
1150,3.01.02.005,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,4,193.28
1041,3.01.02.005,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,1,19.91
1135,2.01.01.010,,PED,2025,7,INTERNAÇÃO HOSPITALAR,3,46.98
1163,2.01.01.010,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,4,153.09
1109,1.01.02.001,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,4,98.02
1117,1.01.02.001,,ADULTO,2025,7,DOMICILIAR,4,53.32
1169,3.01.02.005,,PED,2025,7,INTERNAÇÃO HOSPITALAR,3,133.7
1086,1.01.01.012,GASTROENTEROLOGIA,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,3,95.66
1012,2.01.01.010,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,4,145.16
1041,3.01.02.005,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,1,151.28
1060,1.01.02.001,,ADULTO,2025,7,DOMICILIAR,3,108.24
1038,2.01.01.010,,ADULTO,2025,7,DOMICILIAR,3,96.97
1160,1.02.01.003,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,3,108.26
1109,2.01.01.010,,ADULTO,2025,7,AMBULATORIAL,4,74.65
1142,2.01.01.010,,ADULTO,2025,7,DOMICILIAR,3,113.8
1142,1.01.01.012,REUMATOLOGIA,PED,2025,7,INTERNAÇÃO HOSPITALAR,1,169.7
1078,1.01.01.012,NEUROLOGIA,PED,2025,7,INTERNAÇÃO HOSPITALAR,3,95.52
1196,1.01.02.001,,ADULTO,2025,7,DOMICILIAR,2,100.85
1161,2.01.01.010,,ADULTO,2025,7,DOMICILIAR,5,62.13
1056,3.01.02.005,,PED,2025,7,AMBULATORIAL,4,95.95
1090,1.01.01.012,GASTROENTEROLOGIA,ADULTO,2025,7,AMBULATORIAL,4,-18.21
1156,2.01.01.010,,PED,2025,7,AMBULATORIAL,1,113.25
1082,2.01.01.010,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,4,48.29
1008,1.01.02.001,,PED,2025,7,INTERNAÇÃO HOSPITALAR,3,112.35
1143,1.01.02.001,,ADULTO,2025,7,DOMICILIAR,5,160.64
1044,1.02.01.003,,ADULTO,2025,7,AMBULATORIAL,4,129.63
1110,1.01.02.001,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,3,123.24
1136,1.01.02.001,,ADULTO,2025,7,DOMICILIAR,5,96.12
1053,2.01.01.010,,ADULTO,2025,7,DOMICILIAR,4,204.24
1042,1.01.02.001,,PED,2025,7,DOMICILIAR,3,96.1
1103,2.01.01.010,,PED,2025,7,DOMICILIAR,3,91.05
1145,1.02.01.003,,PED,2025,7,AMBULATORIAL,3,82.27
1082,2.01.01.010,,PED,2025,7,INTERNAÇÃO HOSPITALAR,2,182.47
1091,1.01.01.012,ORTOPEDIA,ADULTO,2025,7,AMBULATORIAL,3,72.4
1137,3.01.02.005,,ADULTO,2025,7,AMBULATORIAL,5,27.87
1082,1.02.01.003,,PED,2025,7,AMBULATORIAL,2,73.72
1194,1.02.01.003,,PED,2025,7,INTERNAÇÃO HOSPITALAR,2,147.51
1012,3.01.02.005,,ADULTO,2025,7,AMBULATORIAL,3,110.64
1074,1.01.01.012,OFTALMOLOGIA,ADULTO,2025,7,DOMICILIAR,3,100.04
1149,1.01.02.001,,ADULTO,2025,7,DOMICILIAR,4,169.86
1110,1.01.01.012,CARDIOLOGIA,PED,2025,7,INTERNAÇÃO HOSPITALAR,3,108.8
1162,2.01.01.010,,PED,2025,7,AMBULATORIAL,2,98.07
1071,2.01.01.010,,PED,2025,7,AMBULATORIAL,1,96.39
1011,1.02.01.003,,PED,2025,7,INTERNAÇÃO HOSPITALAR,3,165.93
1151,1.01.02.001,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,4,116.62
1006,2.01.01.010,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,4,73.67
1160,1.01.02.001,,PED,2025,7,DOMICILIAR,3,176.85
1190,3.01.02.005,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,2,113.79
1144,1.01.02.001,,PED,2025,7,DOMICILIAR,4,59.29
1036,1.01.02.001,,PED,2025,7,DOMICILIAR,3,116.32
1025,2.01.01.010,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,2,3.66
1061,1.02.01.003,,ADULTO,2025,7,DOMICILIAR,2,98.66
1157,2.01.01.010,,PED,2025,7,INTERNAÇÃO HOSPITALAR,2,167.79
1172,3.01.02.005,,ADULTO,2025,7,AMBULATORIAL,1,101.08
1182,3.01.02.005,,ADULTO,2025,7,DOMICILIAR,5,133.98
1195,3.01.02.005,,PED,2025,7,DOMICILIAR,2,114.57
1003,3.01.02.005,,PED,2025,7,AMBULATORIAL,4,85.31
1014,3.01.02.005,,PED,2025,7,AMBULATORIAL,1,95.47
1152,3.01.02.005,,ADULTO,2025,7,DOMICILIAR,4,103.1
1137,3.01.02.005,,ADULTO,2025,7,AMBULATORIAL,1,110.99
1076,2.01.01.010,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,2,165.67
1141,1.01.01.012,OFTALMOLOGIA,ADULTO,2025,7,AMBULATORIAL,4,102.48
1105,2.01.01.010,,ADULTO,2025,7,DOMICILIAR,4,138.0
1060,1.01.01.012,PEDIATRIA,PED,2025,7,AMBULATORIAL,4,140.8
1152,3.01.02.005,,PED,2025,7,DOMICILIAR,2,133.48
1198,1.01.02.001,,PED,2025,7,DOMICILIAR,5,151.65
1094,1.01.01.012,PSIQUIATRIA,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,5,84.38
1166,3.01.02.005,,PED,2025,7,AMBULATORIAL,4,156.79
1023,1.02.01.003,,PED,2025,7,AMBULATORIAL,4,65.82
1010,1.02.01.003,,ADULTO,2025,7,DOMICILIAR,1,93.71
1065,2.01.01.010,,ADULTO,2025,7,DOMICILIAR,3,200.91
1010,1.02.01.003,,PED,2025,7,AMBULATORIAL,3,116.84
1089,3.01.02.005,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,4,135.17
1190,3.01.02.005,,PED,2025,7,INTERNAÇÃO HOSPITALAR,3,100.11
1147,1.01.01.012,OTORRINOLARINGOLOGIA,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,4,169.02
1143,1.01.01.012,ORTOPEDIA,PED,2025,7,DOMICILIAR,2,131.91
1141,1.01.02.001,,PED,2025,7,AMBULATORIAL,5,106.82
1101,1.02.01.003,,ADULTO,2025,7,DOMICILIAR,2,130.29
1001,2.01.01.010,,PED,2025,7,INTERNAÇÃO HOSPITALAR,1,41.79
1080,2.01.01.010,,PED,2025,7,DOMICILIAR,1,116.93
1032,1.01.02.001,,PED,2025,7,AMBULATORIAL,3,56.95
1040,1.02.01.003,,PED,2025,7,DOMICILIAR,4,128.56
1111,1.01.02.001,,ADULTO,2025,7,AMBULATORIAL,5,118.41
1066,1.01.01.012,OTORRINOLARINGOLOGIA,PED,2025,7,DOMICILIAR,1,135.34
1091,1.02.01.003,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,3,53.75
1198,1.01.02.001,,PED,2025,7,DOMICILIAR,1,37.5
1129,1.01.01.012,PSIQUIATRIA,PED,2025,7,INTERNAÇÃO HOSPITALAR,5,174.72
1045,1.01.01.012,NEUROLOGIA,ADULTO,2025,7,DOMICILIAR,1,119.89
1079,1.01.01.012,REUMATOLOGIA,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,5,126.64
1055,2.01.01.010,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,2,132.43
1116,1.01.02.001,,ADULTO,2025,7,AMBULATORIAL,4,144.28
1033,2.01.01.010,,PED,2025,7,INTERNAÇÃO HOSPITALAR,4,58.45
1158,1.02.01.003,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,3,120.98
1196,2.01.01.010,,PED,2025,7,INTERNAÇÃO HOSPITALAR,4,103.96
1039,3.01.02.005,,PED,2025,7,DOMICILIAR,5,43.44
1157,1.01.02.001,,ADULTO,2025,7,AMBULATORIAL,4,39.07
1127,1.01.02.001,,PED,2025,7,DOMICILIAR,5,107.43
1067,3.01.02.005,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,3,111.2
1113,3.01.02.005,,ADULTO,2025,7,AMBULATORIAL,1,167.61
1049,1.01.01.012,DERMATOLOGIA,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,2,139.42
1153,1.01.01.012,OFTALMOLOGIA,ADULTO,2025,7,DOMICILIAR,1,66.25
1054,3.01.02.005,,ADULTO,2025,7,AMBULATORIAL,2,134.64
1171,1.01.01.012,PSIQUIATRIA,ADULTO,2025,7,AMBULATORIAL,4,126.54
1104,1.02.01.003,,ADULTO,2025,7,AMBULATORIAL,2,53.45
1031,3.01.02.005,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,5,128.89
1178,3.01.02.005,,PED,2025,7,AMBULATORIAL,1,130.82
1172,1.01.02.001,,PED,2025,7,INTERNAÇÃO HOSPITALAR,1,126.12
1093,2.01.01.010,,ADULTO,2025,7,DOMICILIAR,1,140.85
1022,1.01.01.012,ENDOCRINOLOGIA,PED,2025,7,DOMICILIAR,1,57.4
1129,2.01.01.010,,ADULTO,2025,7,AMBULATORIAL,4,80.52
1010,1.01.02.001,,PED,2025,7,INTERNAÇÃO HOSPITALAR,2,132.66
1037,1.02.01.003,,PED,2025,7,INTERNAÇÃO HOSPITALAR,5,173.76
1087,1.01.01.012,ENDOCRINOLOGIA,ADULTO,2025,7,DOMICILIAR,1,180.11
1199,1.01.02.001,,PED,2025,7,AMBULATORIAL,4,114.2
1075,1.01.01.012,CARDIOLOGIA,PED,2025,7,DOMICILIAR,5,114.25
1149,2.01.01.010,,ADULTO,2025,7,DOMICILIAR,2,79.25
1017,1.01.01.012,UROLOGIA,PED,2025,7,INTERNAÇÃO HOSPITALAR,3,12.61
1048,2.01.01.010,,PED,2025,7,DOMICILIAR,3,155.88
1108,3.01.02.005,,ADULTO,2025,7,DOMICILIAR,5,120.04
1173,1.01.02.001,,ADULTO,2025,7,DOMICILIAR,1,72.86
1051,1.01.01.012,PSIQUIATRIA,PED,2025,7,AMBULATORIAL,3,114.38
1194,1.01.02.001,,ADULTO,2025,7,AMBULATORIAL,5,198.08
1040,1.01.01.012,PNEUMOLOGIA,ADULTO,2025,7,DOMICILIAR,4,108.99
1046,2.01.01.010,,ADULTO,2025,7,DOMICILIAR,1,15.26
1073,2.01.01.010,,PED,2025,7,INTERNAÇÃO HOSPITALAR,3,6.58
1168,2.01.01.010,,ADULTO,2025,7,AMBULATORIAL,2,118.93
1031,1.02.01.003,,ADULTO,2025,7,AMBULATORIAL,5,131.22
1054,1.01.02.001,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,4,89.66
1198,1.02.01.003,,PED,2025,7,AMBULATORIAL,1,78.51
1076,3.01.02.005,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,3,9.93
1075,1.01.02.001,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,5,109.26
1103,1.02.01.003,,PED,2025,7,INTERNAÇÃO HOSPITALAR,3,88.87
1122,3.01.02.005,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,3,107.15
1193,2.01.01.010,,ADULTO,2025,7,DOMICILIAR,4,188.26
1062,2.01.01.010,,PED,2025,7,DOMICILIAR,3,96.01
1166,1.01.01.012,ORTOPEDIA,PED,2025,7,INTERNAÇÃO HOSPITALAR,2,61.74
1004,2.01.01.010,,PED,2025,7,AMBULATORIAL,5,92.5
1149,1.01.01.012,REUMATOLOGIA,ADULTO,2025,7,AMBULATORIAL,4,107.94
1020,1.01.02.001,,PED,2025,7,INTERNAÇÃO HOSPITALAR,5,83.51
1001,1.02.01.003,,ADULTO,2025,7,AMBULATORIAL,2,161.36
1173,2.01.01.010,,PED,2025,7,DOMICILIAR,1,151.27
1030,1.01.01.012,CARDIOLOGIA,PED,2025,7,DOMICILIAR,1,155.58
1052,1.01.02.001,,PED,2025,7,AMBULATORIAL,1,136.67
1112,1.01.02.001,,ADULTO,2025,7,DOMICILIAR,1,91.1
1100,1.02.01.003,,ADULTO,2025,7,DOMICILIAR,4,74.75
1059,1.01.02.001,,ADULTO,2025,7,DOMICILIAR,1,77.09
1040,1.01.02.001,,ADULTO,2025,7,AMBULATORIAL,1,196.94
1122,1.01.01.012,REUMATOLOGIA,PED,2025,7,AMBULATORIAL,5,113.26
1120,1.02.01.003,,ADULTO,2025,7,DOMICILIAR,1,66.79
1155,3.01.02.005,,PED,2025,7,AMBULATORIAL,5,188.68
1003,1.01.01.012,OTORRINOLARINGOLOGIA,PED,2025,7,DOMICILIAR,4,145.71
1060,1.02.01.003,,ADULTO,2025,7,DOMICILIAR,2,74.48
1121,2.01.01.010,,ADULTO,2025,7,DOMICILIAR,2,135.43
1068,1.01.01.012,GINECOLOGIA,ADULTO,2025,7,AMBULATORIAL,2,144.81
1194,2.01.01.010,,PED,2025,7,AMBULATORIAL,1,-10.26
1102,2.01.01.010,,PED,2025,7,INTERNAÇÃO HOSPITALAR,4,140.27
1043,1.01.02.001,,PED,2025,7,DOMICILIAR,4,108.11
1114,1.02.01.003,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,3,65.27
1022,2.01.01.010,,PED,2025,7,AMBULATORIAL,2,82.27
1033,2.01.01.010,,PED,2025,7,INTERNAÇÃO HOSPITALAR,3,170.66
1081,3.01.02.005,,PED,2025,7,INTERNAÇÃO HOSPITALAR,5,214.53
1181,3.01.02.005,,ADULTO,2025,7,DOMICILIAR,5,116.26
1028,1.02.01.003,,ADULTO,2025,7,AMBULATORIAL,1,87.35
1067,1.01.02.001,,PED,2025,7,AMBULATORIAL,2,81.37
1080,1.02.01.003,,PED,2025,7,DOMICILIAR,4,181.57
1056,1.01.01.012,PNEUMOLOGIA,ADULTO,2025,7,DOMICILIAR,1,147.9
1183,1.02.01.003,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,1,79.44
1175,2.01.01.010,,PED,2025,7,INTERNAÇÃO HOSPITALAR,3,63.07
1168,1.01.01.012,PSIQUIATRIA,PED,2025,7,DOMICILIAR,1,203.37
1050,1.02.01.003,,ADULTO,2025,7,AMBULATORIAL,1,144.75
1023,2.01.01.010,,ADULTO,2025,7,DOMICILIAR,1,84.35
1053,1.01.01.012,CARDIOLOGIA,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,2,50.04
1024,3.01.02.005,,ADULTO,2025,7,DOMICILIAR,2,119.5
1008,1.01.02.001,,PED,2025,7,DOMICILIAR,5,20.97
1109,1.02.01.003,,ADULTO,2025,7,AMBULATORIAL,1,179.37
1146,1.01.01.012,ENDOCRINOLOGIA,PED,2025,7,DOMICILIAR,2,117.02
1182,2.01.01.010,,ADULTO,2025,7,DOMICILIAR,1,32.29
1032,2.01.01.010,,PED,2025,7,AMBULATORIAL,3,105.14
1170,1.01.01.012,OTORRINOLARINGOLOGIA,ADULTO,2025,7,DOMICILIAR,4,75.39
1082,1.02.01.003,,PED,2025,7,DOMICILIAR,2,91.35
1038,1.01.02.001,,ADULTO,2025,7,AMBULATORIAL,4,177.34
1076,1.01.02.001,,ADULTO,2025,7,AMBULATORIAL,4,133.78
1015,1.01.02.001,,PED,2025,7,AMBULATORIAL,3,86.22
1158,1.01.02.001,,ADULTO,2025,7,DOMICILIAR,4,83.37
1193,2.01.01.010,,PED,2025,7,DOMICILIAR,3,119.05
1084,1.01.02.001,,ADULTO,2025,7,AMBULATORIAL,4,103.46
1081,1.01.01.012,DERMATOLOGIA,ADULTO,2025,7,DOMICILIAR,3,67.28
1027,1.01.01.012,REUMATOLOGIA,ADULTO,2025,7,DOMICILIAR,1,161.58
1075,2.01.01.010,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,1,76.04
1194,1.01.01.012,NEUROLOGIA,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,4,45.47
1176,1.02.01.003,,PED,2025,7,INTERNAÇÃO HOSPITALAR,4,89.94
1014,1.01.01.012,PSIQUIATRIA,ADULTO,2025,7,AMBULATORIAL,3,155.83
1163,1.02.01.003,,PED,2025,7,DOMICILIAR,3,144.77
1128,1.01.02.001,,ADULTO,2025,7,DOMICILIAR,2,57.76
1168,3.01.02.005,,PED,2025,7,AMBULATORIAL,4,150.5
1195,3.01.02.005,,PED,2025,7,AMBULATORIAL,1,75.91
1093,1.01.02.001,,PED,2025,7,AMBULATORIAL,1,57.29
1171,2.01.01.010,,PED,2025,7,AMBULATORIAL,3,182.7
1055,2.01.01.010,,ADULTO,2025,7,AMBULATORIAL,1,94.7
1133,1.02.01.003,,PED,2025,7,INTERNAÇÃO HOSPITALAR,5,91.26
1005,3.01.02.005,,PED,2025,7,AMBULATORIAL,5,69.39
1006,1.02.01.003,,PED,2025,7,AMBULATORIAL,5,43.25
1040,3.01.02.005,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,3,185.13
1115,1.01.02.001,,PED,2025,7,DOMICILIAR,5,206.59
1190,3.01.02.005,,ADULTO,2025,7,DOMICILIAR,1,136.39
1110,1.01.01.012,CARDIOLOGIA,PED,2025,7,DOMICILIAR,1,130.52
1163,2.01.01.010,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,4,36.56
1132,3.01.02.005,,ADULTO,2025,7,INTERNAÇÃO HOSPITALAR,5,177.39
1014,2.01.01.010,,ADULTO,2025,7,AMBULATORIAL,1,101.55
1039,1.01.01.012,NEUROLOGIA,PED,2025,7,INTERNAÇÃO HOSPITALAR,2,121.4
1042,1.01.02.001,,ADULTO,2025,7,AMBULATORIAL,2,85.32
1085,2.01.01.010,,PED,2025,7,DOMICILIAR,2,55.28
1182,1.01.02.001,,PED,2025,7,DOMICILIAR,1,172.08
1109,1.01.02.001,,PED,2025,7,INTERNAÇÃO HOSPITALAR,1,136.8
